"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Wed Apr 03 18:35:11 +0000 2019",1113510272583512068,"1113510272583512068","RT @Setzeri: Priscilla in kimono. #DarkSouls ❄ https://t.co/L9T8PSEpjS",FALSE,"((text . DarkSouls) (indices . #(34 44)))","()","((screen_name . Setzeri) (name . Setz) (id . 1105987226) (id_str . 1105987226) (indices . #(3 11)))",NA,NA,NA,NA,"it","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,1009904251,"1009904251","Empathy","Shadyd76","Here and Now","He/Him. FE heroes stuff, occasional posts from other game consoles and some whatever",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,19,47,0,"Thu Dec 13 22:50:11 +0000 2012",1047,NA,NA,FALSE,FALSE,1071,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1105195463089811457/b_eFotl5_normal.jpg","https://pbs.twimg.com/profile_images/1105195463089811457/b_eFotl5_normal.jpg","https://pbs.twimg.com/profile_banners/1009904251/1541895892","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,71,0,FALSE,FALSE,FALSE,"it"
"Wed Apr 03 18:34:01 +0000 2019",1113509977224830979,"1113509977224830979","I'm giving darksouls another chance
https://t.co/rtQEbTJSFu",FALSE,"()","()","()","https://t.co/rtQEbTJSFu","https://www.twitch.tv/paradaux","twitch.tv/paradaux","36","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,901158321339629568,"901158321339629568","It's this guy","ParadAUXtm","","What can I say?",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,39,148,0,"Fri Aug 25 19:04:21 +0000 2017",1491,NA,NA,FALSE,FALSE,1028,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1081739181209067520/65bGZgjg_normal.jpg","https://pbs.twimg.com/profile_images/1081739181209067520/65bGZgjg_normal.jpg","https://pbs.twimg.com/profile_banners/901158321339629568/1537341471","424242","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 18:32:04 +0000 2019",1113509485807570951,"1113509485807570951","RT @Setzeri: Priscilla in kimono. #DarkSouls ❄ https://t.co/L9T8PSEpjS",FALSE,"((text . DarkSouls) (indices . #(34 44)))","()","((screen_name . Setzeri) (name . Setz) (id . 1105987226) (id_str . 1105987226) (indices . #(3 11)))",NA,NA,NA,NA,"it","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,69740497,"69740497","GM Gabe","shonen413","Nowhere, usa","TTRpg GM & Player | Host of @mydungeoncast | Email: gabepasco@gmail.com | Streaming Apex/DnD/League most nights | He/They","https://t.co/5K0gAE4vb7","https://t.co/5K0gAE4vb7","http://twitch.tv/shonen43","twitch.tv/shonen43","0",NA,NA,NA,NA,FALSE,322,130,29,"Sat Aug 29 00:39:56 +0000 2009",60258,NA,NA,TRUE,FALSE,123468,"en",FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1113121929966292998/PBafYvvU_normal.jpg","https://pbs.twimg.com/profile_images/1113121929966292998/PBafYvvU_normal.jpg","https://pbs.twimg.com/profile_banners/69740497/1541099568","696969","FF0000","41A32D","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,71,0,FALSE,FALSE,FALSE,"it"
"Wed Apr 03 18:30:06 +0000 2019",1113508993668911104,"1113508993668911104","""leaving love is the Dark Souls of falling in love"" DAAAAMMMN THE LYRICS FIT THE DRAMA SO WELL",FALSE,"()","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://www.example.com"" rel=""nofollow"">x-darksouls-y</a>",NA,NA,NA,NA,NA,895407844455051264,"895407844455051264","X DarkSouls Y","x_darksouls_y","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,44,0,1,"Wed Aug 09 22:14:00 +0000 2017",0,NA,NA,FALSE,FALSE,28051,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg","https://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Wed Apr 03 18:28:17 +0000 2019",1113508536191815680,"1113508536191815680","自演じゃなけりゃそれはそれで相手さんはただのド低脳って分かるだけだからどう足掻いても絶望",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,992039836948226049,"992039836948226049","パッ(ち)","DARKSOULS_043","地下墓地","ゲーマーのやーつ",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,78,93,1,"Thu May 03 13:55:03 +0000 2018",8,NA,NA,FALSE,FALSE,97,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1080841572046917633/A8o-OKDc_normal.jpg","https://pbs.twimg.com/profile_images/1080841572046917633/A8o-OKDc_normal.jpg","https://pbs.twimg.com/profile_banners/992039836948226049/1527312070","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 18:26:50 +0000 2019",1113508169727205376,"1113508169727205376","突然のDM、一定のRT数で謝罪。加害者側に何のメリットがあるんだよどう考えても自演だろアホか",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,992039836948226049,"992039836948226049","パッ(ち)","DARKSOULS_043","地下墓地","ゲーマーのやーつ",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,78,93,1,"Thu May 03 13:55:03 +0000 2018",8,NA,NA,FALSE,FALSE,97,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1080841572046917633/A8o-OKDc_normal.jpg","https://pbs.twimg.com/profile_images/1080841572046917633/A8o-OKDc_normal.jpg","https://pbs.twimg.com/profile_banners/992039836948226049/1527312070","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 18:23:59 +0000 2019",1113507451293171712,"1113507451293171712","So this just happened to me...  
#DarkSouls 
#DarkSoulsRemastered 
#NintendoSwitch https://t.co/wJyIkFwik3",FALSE,"((text . DarkSouls) (indices . #(33 43)))","()","()",NA,NA,NA,NA,"en","recent","<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>",NA,NA,NA,NA,NA,928795544163467264,"928795544163467264","Schwalbe","SchwalbeAngel","California, USA","Below average Nintendo player, above average loser. Who the hell is actually gonna read this this!?! Currently practicing on drawing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,8,166,0,"Fri Nov 10 01:24:48 +0000 2017",3486,NA,NA,FALSE,FALSE,1090,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/942636664727334912/jjSr85tZ_normal.jpg","https://pbs.twimg.com/profile_images/942636664727334912/jjSr85tZ_normal.jpg","https://pbs.twimg.com/profile_banners/928795544163467264/1546847613","1B95E0","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 18:23:28 +0000 2019",1113507322117152769,"1113507322117152769","RT @v087art: Baby Instructions 101 
#DarkSouls #Souls https://t.co/mvLNaatHEL",FALSE,"((text . DarkSouls) (indices . #(36 46)))","()","((screen_name . v087art) (name . v087) (id . 802626327396446208) (id_str . 802626327396446208) (indices . #(3 11)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,2903220576,"2903220576","Mucho Morgan","SillySigma","FA is cloud007awesome","A mediocre blog about a loser who plays too many games and has too many kinks, expect weird porn - Gnar is my Child on League - M, 20 💚 @BangaaWhiteMage #NSFW","https://t.co/SeWbV8Ge5I","https://t.co/SeWbV8Ge5I","https://curiouscat.me/SillySigma","curiouscat.me/SillySigma","0",NA,NA,NA,NA,FALSE,491,115,1,"Tue Nov 18 04:10:29 +0000 2014",110112,NA,NA,FALSE,FALSE,26765,"en",FALSE,FALSE,FALSE,"1A1B1F","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1080624810630266882/Ns1ThDdu_normal.jpg","https://pbs.twimg.com/profile_images/1080624810630266882/Ns1ThDdu_normal.jpg","https://pbs.twimg.com/profile_banners/2903220576/1550914267","043927","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,102,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 18:18:58 +0000 2019",1113506189529243648,"1113506189529243648","Here are 10 popular series I've never played:

🎮 Halo
🎮 Call of Duty
🎮 Battlefield
🎮 Mass Effect
🎮 Fallout
🎮 Saints… https://t.co/gLGqm87Qnu",TRUE,"()","()","()","https://t.co/gLGqm87Qnu","https://twitter.com/i/web/status/1113506189529243648","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,871579957121646594,"871579957121646594","The |iquid Artist|Gamer 🎮🕹️Division 2","Iiquid_gaming","Virginia Beach, VA","Passionate about artistry in video games//#Photomode//#VirtualPhotography//#Gametography//#Playstation//#Switch//#PhiladelphiaEagles//PSN: King_iiquid","https://t.co/ogFtJqZDV9","https://t.co/ogFtJqZDV9","https://www.facebook.com/groups/1510733895636773/","facebook.com/groups/1510733…","0",NA,NA,NA,NA,FALSE,2166,2625,6,"Mon Jun 05 04:10:29 +0000 2017",18417,NA,NA,FALSE,FALSE,8493,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1113270211833155584/FPy1iZJY_normal.jpg","https://pbs.twimg.com/profile_images/1113270211833155584/FPy1iZJY_normal.jpg","https://pbs.twimg.com/profile_banners/871579957121646594/1552780177","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,0,5,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 18:14:22 +0000 2019",1113505031397859328,"1113505031397859328","RT @shift_2501: 同じフロムゲー好きな人、フォローして絡んでくれや

#フロムソフト
#DemonsSouls
#DARKSOULS
#Bloodborne
#ARMOREDCORE",FALSE,"((text . フロムソフト) (indices . #(42 49)))","()","((screen_name . shift_2501) (name . マベリック) (id . 769180942070009858) (id_str . 769180942070009858) (indices . #(3 14)))",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,769180942070009858,"769180942070009858","マベリック","shift_2501","ポーレタリア","Demons Souls　／　DARK SOULS　／　Bloodborne　／　ARMORED CORE再熱中、身体は闘争を求める？  友達、話し相手が居ないから病みツイしかしません  いいねよりリプ、DMが欲しい 仲良く成りたい",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,6,9,2,"Fri Aug 26 14:33:22 +0000 2016",2735,NA,NA,FALSE,FALSE,34534,"ja",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1060587528049188865/kqMSzfvx_normal.jpg","https://pbs.twimg.com/profile_images/1060587528049188865/kqMSzfvx_normal.jpg","https://pbs.twimg.com/profile_banners/769180942070009858/1534333242","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 18:13:05 +0000 2019",1113504710718238720,"1113504710718238720","人間性の双子(アイテム)-稀に死体に発現する黒い精の中でも更に『珍しい双子のもの』双子と言うだけあって使用時にはプレイヤーの人間性が2上昇する。",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,513055885,"513055885","ダークソウルbot","bot_darksouls","","Darksoulsの用語や人物について呟いていくbotです。基本的に中の人がWiki頼り。現段階は人物・台詞のみ。暇があったらアイテムとか入れて行きます。",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2734,723,34,"Sat Mar 03 11:04:37 +0000 2012",1,NA,NA,FALSE,FALSE,109734,"ja",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1869319736/darksoul_normal.png","https://pbs.twimg.com/profile_images/1869319736/darksoul_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 18:10:10 +0000 2019",1113503977025417216,"1113503977025417216","RT @Setzeri: Priscilla in kimono. #DarkSouls ❄ https://t.co/L9T8PSEpjS",FALSE,"((text . DarkSouls) (indices . #(34 44)))","()","((screen_name . Setzeri) (name . Setz) (id . 1105987226) (id_str . 1105987226) (indices . #(3 11)))",NA,NA,NA,NA,"it","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1060163388846747649,"1060163388846747649","Fosufofiraito","ShoutokuA","Vietnam","Like to draw, edit videos, make collage/comparison stuffs,...Love Houseki, JoJo, Touhou, ShoujoSR, NieR, DDLC, UT/DR,...bunch of games, anime, guns and MEMES!",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,59,600,0,"Wed Nov 07 13:33:43 +0000 2018",20543,NA,NA,TRUE,FALSE,1185,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1104762945647439877/9okAYNRJ_normal.png","https://pbs.twimg.com/profile_images/1104762945647439877/9okAYNRJ_normal.png","https://pbs.twimg.com/profile_banners/1060163388846747649/1547222714","981CEB","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,71,0,FALSE,FALSE,FALSE,"it"
"Wed Apr 03 18:05:47 +0000 2019",1113502874032517120,"1113502874032517120","#DarkSouls #DarkSouls2 #DarkSouls3 #SekiroShadowsDieTwice #BloodBorne",FALSE,"((text . DarkSouls) (indices . #(0 10)))","()","()",NA,NA,NA,NA,"und","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1113502873420066816,"1113502873420066816",1216632270,"1216632270","RiverStGrey",1216632270,"1216632270","River St-Grey","RiverStGrey","Albuquerque","A whole lotta hope, abuse, instantaneous heart-break, and uncannily found catharsis stuffed into a spinal chord, and hung off a brain. He/Him/Demi-Bi-Bi-Bi","https://t.co/jFVIyatYGL","https://t.co/jFVIyatYGL","https://thederelictsdictionary.wordpress.com/","thederelictsdictionary.wordpress.com","0",NA,NA,NA,NA,FALSE,47,103,0,"Sun Feb 24 21:52:04 +0000 2013",1492,NA,NA,FALSE,FALSE,1153,"en",FALSE,FALSE,FALSE,"ABB8C2","http://abs.twimg.com/images/themes/theme17/bg.gif","https://abs.twimg.com/images/themes/theme17/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1079101018640531456/c0LuHg8u_normal.jpg","https://pbs.twimg.com/profile_images/1079101018640531456/c0LuHg8u_normal.jpg",NA,"6F0404","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"und"
"Wed Apr 03 18:03:24 +0000 2019",1113502274028998656,"1113502274028998656","RT @igotpaidfriday: Twitter is the Dark Souls of social media. #twitter #DarkSouls",FALSE,"((text . twitter) (indices . #(63 71)))","()","((screen_name . igotpaidfriday) (name . Alex Berisic) (id . 118607021) (id_str . 118607021) (indices . #(3 18)))",NA,NA,NA,NA,"en","recent","<a href=""http://katielarson.net"" rel=""nofollow"">Souls Borne Boss Bot</a>",NA,NA,NA,NA,NA,1013530311953649664,"1013530311953649664","Souls Borne Boss Bot","BorneBot","Blighttown","Daily Bosses. I'm in beta, so just Dark Souls Prepare To Die Bosses are in at the moment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,80,16,1,"Sun Jul 01 21:10:31 +0000 2018",18,NA,NA,FALSE,FALSE,6190,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1013531537218899968/QWNTFbjG_normal.jpg","https://pbs.twimg.com/profile_images/1013531537218899968/QWNTFbjG_normal.jpg","https://pbs.twimg.com/profile_banners/1013530311953649664/1530482098","FAB81E","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,NA,"en"
"Wed Apr 03 18:03:19 +0000 2019",1113502254273687552,"1113502254273687552","#DarkSouls #DarkSoulsRemastered #NintendoSwitch https://t.co/fRghR6R4uS",FALSE,"((text . DarkSouls) (indices . #(0 10)))","()","()",NA,NA,NA,NA,"und","recent","<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>",NA,NA,NA,NA,NA,728877865278771201,"728877865278771201","Lorin","Lorin82452626","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,7,0,"Sat May 07 09:23:19 +0000 2016",7,NA,NA,FALSE,FALSE,32,"nl",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"und"
"Wed Apr 03 18:02:37 +0000 2019",1113502077014163458,"1113502077014163458","RT @Setzeri: Priscilla in kimono. #DarkSouls ❄ https://t.co/L9T8PSEpjS",FALSE,"((text . DarkSouls) (indices . #(34 44)))","()","((screen_name . Setzeri) (name . Setz) (id . 1105987226) (id_str . 1105987226) (indices . #(3 11)))",NA,NA,NA,NA,"it","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,1024678094,"1024678094","Daberuz","Daberuz","Peru","Trato de hacer videos en el YuTubo","https://t.co/NwSqEEvW6n","https://t.co/NwSqEEvW6n","http://ja.whotwi.com/Daberuz","ja.whotwi.com/Daberuz","0",NA,NA,NA,NA,FALSE,607,401,3,"Thu Dec 20 17:32:08 +0000 2012",16148,NA,NA,FALSE,FALSE,11734,"es",FALSE,FALSE,FALSE,"111314","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/947501777817145344/juzXy-_f_normal.jpg","https://pbs.twimg.com/profile_images/947501777817145344/juzXy-_f_normal.jpg","https://pbs.twimg.com/profile_banners/1024678094/1440350985","14A130","000000","252429","666666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,71,0,FALSE,FALSE,FALSE,"it"
"Wed Apr 03 18:00:07 +0000 2019",1113501445880463360,"1113501445880463360","Getting those burns boy tickets is the Dark Souls of getting affordable health care I gave up",FALSE,"()","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://www.example.com"" rel=""nofollow"">x-darksouls-y</a>",NA,NA,NA,NA,NA,895407844455051264,"895407844455051264","X DarkSouls Y","x_darksouls_y","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,44,0,1,"Wed Aug 09 22:14:00 +0000 2017",0,NA,NA,FALSE,FALSE,28051,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg","https://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Wed Apr 03 18:00:01 +0000 2019",1113501420961955840,"1113501420961955840","Es isch wieder Mittwuch und das heisst es chunt eh wiitere #LetsPlay Part vo #DarkSouls #Remastered !
Ih dem Part h… https://t.co/bVkIIIhvWH",TRUE,"((text . LetsPlay) (indices . #(59 68)))","()","()","https://t.co/bVkIIIhvWH","https://twitter.com/i/web/status/1113501420961955840","twitter.com/i/web/status/1…","117","de","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,831910167893725184,"831910167893725184","Holzi / RPG HD xD","HolziRPGHDxD","Königreich Luzern, Schweiz","Geiler Boi aus der Schweiz! 25 Jahre jung und sieht voll Sexy aus! - Identifiziert sich selber als Holzbrett
Warum auch immer xD Sub 4 Sub, NICHT","https://t.co/pnmecnQPv0","https://t.co/pnmecnQPv0","https://www.youtube.com/channel/UCCaF9Iy4pDqB2BptN-k8c6g","youtube.com/channel/UCCaF9…","0",NA,NA,NA,NA,FALSE,57,70,0,"Wed Feb 15 16:56:54 +0000 2017",325,NA,NA,TRUE,FALSE,1373,"de",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1094638647092088840/-GJ9vIJ5_normal.jpg","https://pbs.twimg.com/profile_images/1094638647092088840/-GJ9vIJ5_normal.jpg","https://pbs.twimg.com/profile_banners/831910167893725184/1549822455","981CEB","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"de"
